PUBID,GENDER,ENROLL_STAT_2010,HH_SIZE_2010,HIGHEST_DEGREE_2010,MARITAL_STAT_2010,BIO_CHILD_HH_2010,URBAN-RURAL_2010,INCOME_2010,GENERAL_HEALTH_2010,HOURS_PER_WEEK_COMPUTER_2010,HOURS_PER_NIGHT_SLEEP_2010,ENROLL_STAT_2011,HH_SIZE_2011,HIGHEST_DEGREE_2011,MARITAL_STAT_2011,BIO_CHILD_HH_2011,URBAN-RURAL_2011,INCOME_2011,GENERAL_HEALTH_2011,HOURS_PER_WEEK_COMPUTER_2011,ENROLL_STAT_2011,TOTAL_HOURS_WORKED_2010,TOTAL_HOURS_WORKED_2011
7457,1,9,2,3,3,-4,1,-2,3,5,8,9,2,3,3,-4,1,24000,3,4,6,-3,-3
7458,1,8,4,0,1,1,1,-4,3,6,6,1,4,0,1,1,1,-4,4,6,5,34,0
7459,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7460,2,6,9,4,3,5,1,9500,3,2,5,6,8,4,3,5,1,-4,2,6,7,375,0
7461,1,3,1,2,2,-4,1,-4,4,5,8,3,1,2,2,-4,1,-4,3,2,7,0,480
7462,1,2,3,1,2,-4,1,-4,4,3,8,2,3,1,2,-4,1,-4,4,3,8,0,0
7463,1,2,1,1,8,0,1,130254,3,1,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2880,120
7464,1,4,4,2,3,2,1,40000,2,4,5,4,4,2,3,2,1,43000,2,3,6,264,1816
7465,1,3,6,2,2,0,1,-2,3,2,8,3,1,2,2,1,1,-2,3,4,7,780,810
7466,1,3,5,2,1,3,1,86000,2,3,7,3,5,2,1,3,1,87000,2,4,6,2632,2374
7467,2,3,6,2,3,4,1,20000,2,1,5,9,5,2,4,4,1,-4,1,1,6,1040,544
7468,2,6,7,4,3,2,1,36000,3,6,6,6,4,4,3,2,1,36000,1,3,5,1880,400
7469,2,4,5,2,3,3,1,18000,4,4,8,4,6,2,3,4,1,16000,3,6,8,1400,1600
7470,2,5,4,3,3,2,1,12000,4,4,5,5,6,3,3,2,1,48000,3,4,6,2872,3422
7471,1,2,6,1,3,4,1,130254,1,4,6,2,6,1,3,4,1,68000,1,6,7,2964,2902
7472,1,2,3,1,3,1,0,40000,2,2,6,2,4,1,3,2,0,-2,2,3,6,360,2120
7473,1,2,5,1,1,3,0,-4,3,6,7,2,6,1,1,3,0,1200,3,4,9,1330,-3
7474,1,4,3,2,2,2,1,-4,3,6,5,4,3,2,6,2,1,19000,3,5,6,0,1913
7475,1,1,4,0,3,-4,1,-2,3,2,8,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2600,50
7476,1,11,4,4,3,2,1,60000,1,6,6,6,3,4,6,2,1,-4,2,6,6,0,0
7477,2,10,3,3,3,-4,1,10000,4,3,6,5,1,3,8,-4,1,10000,5,3,8,1460,-3
7478,2,3,2,2,3,-4,0,4800,3,1,9,3,2,2,3,-4,0,4500,3,3,8,104,106
7479,2,3,5,2,3,3,0,-4,3,3,9,3,5,2,3,3,0,-4,3,2,10,0,0
7480,2,5,4,3,3,2,1,-4,2,2,5,5,4,3,3,2,1,-4,2,2,5,0,0
7481,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7482,2,4,5,2,7,3,1,26000,3,6,6,9,5,2,7,3,1,25000,2,6,5,2132,2442
7483,1,3,4,2,1,1,0,20000,2,6,5,3,5,2,1,2,0,7000,3,4,5,504,2104
7484,1,3,3,2,3,-4,1,75000,1,3,7,3,4,2,3,1,1,80000,3,3,8,2684,4734
7485,1,1,3,0,3,1,1,70000,3,3,6,1,3,0,3,1,1,-4,3,3,5,2900,4240
7486,2,4,5,2,3,3,1,12000,4,3,5,9,5,2,3,3,0,12000,3,3,4,1672,1908
7487,2,3,7,2,1,3,1,34000,4,6,7,3,7,2,1,3,1,30000,4,3,7,2003,2400
7488,1,3,5,2,4,0,1,5000,1,1,10,3,6,2,3,4,1,3000,4,1,8,730,350
7489,2,4,5,2,2,2,1,5800,5,2,7,4,5,2,2,3,1,15000,5,6,6,380,1344
7490,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2548,2597
7491,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2340,1980
7492,2,6,4,4,2,1,1,17000,2,4,4,6,5,4,3,1,1,13000,3,5,5,634,636
7493,2,4,6,2,2,2,1,12000,3,1,8,4,6,2,2,2,1,13200,3,1,8,1368,0
7494,2,4,4,2,1,2,1,-4,3,1,7,4,4,2,1,2,1,-4,2,1,9,0,0
7495,2,3,5,2,1,3,0,28000,3,6,5,3,6,2,1,3,0,32000,3,6,6,2080,2120
7496,2,4,9,2,3,3,0,24000,2,2,8,4,5,2,3,3,0,24000,3,3,8,2080,1847
7497,1,4,6,2,3,-4,1,43000,3,1,7,9,6,2,3,-4,1,40000,3,4,7,2040,1112
7498,1,1,3,0,3,1,1,73000,3,6,7,1,4,0,3,2,1,75000,3,6,6,2160,3250
7499,2,10,3,2,4,1,1,-4,1,6,7,6,3,4,8,1,1,-4,3,6,7,0,451
7500,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7501,2,1,4,0,6,-4,1,18000,3,1,9,1,6,0,5,-4,1,-4,3,4,4,720,0
7502,1,1,4,0,5,2,0,-2,1,2,8,1,7,0,7,2,0,-2,2,2,8,2000,2008
7503,1,4,5,2,1,-4,1,18000,4,2,7,4,4,2,3,-4,1,18720,2,3,7,3016,-3
7504,2,5,4,3,3,2,1,-4,5,2,4,5,4,3,3,2,1,-4,5,6,5,0,1920
7505,1,3,8,2,3,3,1,12000,3,1,8,3,7,2,3,3,1,15000,3,1,8,1720,-3
7506,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,5,5,3,3,3,1,85000,2,3,6,3120,3180
7507,1,10,3,4,2,0,1,45000,2,6,5,10,3,4,2,0,1,45000,2,6,6,2080,2172
7508,2,1,6,0,2,2,1,3500,1,4,6,1,6,0,2,2,1,-2,1,4,8,2080,2120
7509,2,3,4,2,8,1,1,-4,3,3,6,3,8,2,8,1,1,-2,4,2,5,96,1572
7510,1,9,3,2,3,-4,1,68000,2,6,8,4,7,2,3,1,1,67000,2,6,8,2600,2810
7511,2,4,6,2,3,2,1,35000,3,6,7,4,3,2,4,2,1,41820,2,6,7,2132,2173
7512,2,5,4,3,3,2,0,-4,3,3,7,5,4,3,3,2,0,-4,3,3,7,0,0
7513,2,1,6,0,3,4,1,-4,3,6,7,1,6,0,3,4,1,15000,3,6,7,2450,2180
7514,2,4,3,2,2,-4,0,500,4,6,6,9,3,2,2,-4,0,-4,4,6,11,720,276
7515,1,4,1,2,2,-4,2,30000,3,5,8,4,1,2,2,-4,-4,28000,3,5,7,2135,2405
7516,1,4,2,2,1,-4,1,24000,1,3,8,4,3,2,1,1,1,25000,1,4,6,1505,1400
7517,2,6,4,4,2,1,1,-4,1,4,9,6,4,4,4,1,1,7000,2,6,8,320,2150
7518,1,4,6,2,2,-4,1,25500,2,5,8,4,6,2,2,-4,1,25000,2,6,8,2130,2150
7519,2,4,3,2,2,1,0,-4,3,4,6,5,2,3,2,1,0,-4,3,1,7,0,136
7520,2,7,1,5,2,-4,1,-4,3,6,8,7,1,5,2,-4,1,64000,2,6,7,1610,2740
7521,2,6,3,4,2,-4,1,35000,2,2,8,6,5,4,2,-4,1,48000,3,5,8,1840,2120
7522,1,10,6,2,2,-4,1,3000,2,6,6,10,6,2,2,-4,1,-4,3,5,7,0,0
7523,1,9,2,1,3,-4,1,-4,4,3,-2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,560,0
7524,1,9,9,2,2,0,1,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0
7525,2,1,7,0,2,3,1,-4,2,1,8,1,7,0,2,3,1,-4,2,1,8,0,0
7526,1,1,4,0,1,2,1,-2,1,1,8,1,5,0,1,3,1,-2,2,1,7,110,2120
7527,2,1,5,0,2,4,1,-4,1,1,10,1,5,0,2,4,1,-4,5,1,8,0,0
7528,2,4,5,2,3,3,1,8000,2,3,7,4,5,2,3,3,1,-2,3,4,7,286,1394
7529,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,1,2,8,0,1,47000,1,4,4,3380,3490
7530,2,3,3,2,3,1,1,44000,3,6,8,3,3,2,3,1,1,47000,3,6,9,7875,2385
7531,2,3,4,2,4,-4,1,35000,4,6,6,3,3,2,7,1,1,30000,3,6,8,2002,0
7532,1,1,3,0,2,-4,1,55000,3,3,8,1,3,0,2,-4,1,69000,3,6,7,3640,2805
7533,2,3,3,2,3,1,1,-2,1,1,8,3,4,2,3,2,1,-4,4,1,6,0,0
7534,2,6,3,4,-3,1,1,30000,2,2,8,6,3,4,-3,1,1,45000,3,2,7,2756,2227
7535,2,3,1,2,2,-4,1,15000,2,2,6,3,1,2,2,-4,1,-2,2,2,7,2268,2020
7536,2,9,2,2,2,1,0,15000,3,6,6,9,4,2,2,1,1,16000,3,6,6,1600,1570
7537,1,9,2,2,10,-4,1,50000,3,6,6,4,2,2,10,-4,1,30000,2,6,6,2480,2159
7538,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7539,2,2,5,1,2,1,1,20000,4,3,4,2,5,1,2,1,1,15840,3,4,5,2080,2075
7540,1,2,6,1,3,4,1,11000,3,1,9,2,8,1,3,4,1,5000,3,1,8,560,970
7541,2,3,10,2,3,4,1,5000,3,6,7,3,10,2,3,4,1,5000,3,3,6,1520,334
7542,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7543,2,6,5,4,1,2,1,32000,1,6,8,6,5,4,1,2,1,33000,1,6,7,1365,1855
7544,1,3,6,2,8,1,1,14000,4,2,8,3,6,2,8,1,1,18000,2,2,8,1972,2208
7545,2,1,11,0,1,2,1,-2,2,4,8,1,12,0,1,3,1,-2,2,6,8,1910,958
7546,2,9,2,2,6,1,1,36000,2,6,7,4,2,2,6,1,1,32000,2,6,7,2248,2120
7547,1,4,2,2,2,-4,1,37000,1,6,7,4,2,2,2,-4,1,39000,1,4,8,2850,2650
7548,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7549,1,3,8,2,2,-4,1,-4,1,5,8,3,7,2,2,-4,1,-4,1,3,7,0,0
7550,1,3,4,2,1,1,1,48000,4,6,6,3,4,2,1,1,1,47000,4,6,7,2080,2120
7551,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0
7552,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7553,1,6,3,4,1,1,1,-2,1,6,7,6,3,4,1,1,1,45000,3,6,6,2200,1620
7554,1,4,3,2,1,-4,1,36000,1,6,8,9,5,2,1,2,1,42000,1,6,7,2880,-3
7555,2,5,3,3,2,-4,1,-2,4,3,6,5,4,3,2,-4,1,25000,4,6,6,1784,2120
7556,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1300,1000
7557,2,4,2,2,2,1,1,-4,4,4,5,4,2,2,2,1,1,-4,3,6,5,0,0
7558,1,5,6,3,2,-4,1,30000,2,3,5,5,5,3,2,-4,1,15000,2,4,5,1560,1590
7559,2,9,6,2,1,1,1,34000,2,3,8,9,5,2,2,1,1,34000,2,6,8,2080,2120
7560,1,9,3,2,1,1,1,40000,2,6,6,4,3,2,2,1,0,34000,4,6,5,2316,2190
7561,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,1,2,2,-4,1,-2,3,4,7,2236,2279
7562,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,1,2,2,-4,1,45000,1,5,8,2600,2650
7563,2,6,4,4,2,-4,1,-1,3,6,7,6,2,4,2,-4,1,-1,3,6,8,2700,2700
7564,1,9,1,2,2,-4,1,-4,3,6,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0
7565,1,6,3,4,2,-4,1,26656,2,4,5,6,3,4,2,-4,1,27000,1,4,5,-3,-3
7566,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7567,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7568,1,2,3,1,2,-4,1,-4,2,6,6,2,3,1,2,-4,1,0,4,6,6,1420,1358
7569,1,4,3,2,3,1,1,65000,3,6,6,4,3,2,3,1,1,56000,1,6,6,2302,2200
7570,1,5,1,3,2,-4,1,28000,1,4,6,5,1,3,2,-4,1,30000,1,4,9,0,0
7571,2,4,4,2,3,2,1,28700,3,6,7,4,4,2,3,2,1,35000,3,6,8,1994,2106
7572,1,4,4,2,2,-4,1,-2,3,1,7,4,4,2,2,-4,1,20000,2,3,8,2310,1560
7573,1,4,4,2,2,-4,1,15000,4,6,8,4,4,2,2,-4,1,31000,4,4,7,2490,1833
7574,2,3,4,2,3,-4,1,-4,4,6,7,3,3,2,3,-4,1,4500,3,6,8,1136,1938
7575,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7576,2,6,7,4,2,-4,1,20000,2,3,7,6,6,4,2,-4,1,20000,2,3,8,1988,2110
7577,2,6,4,4,3,2,1,31000,2,3,6,6,4,4,3,2,1,15000,2,6,6,1085,0
7578,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2912,2968
7579,2,4,4,2,1,2,1,-4,4,5,6,4,4,2,1,2,1,-4,4,4,5,0,0
7580,2,3,3,2,3,-4,1,-2,3,3,8,3,3,2,3,-4,1,20000,2,2,6,2080,1560
7581,1,3,4,2,1,1,1,9000,4,3,7,3,4,2,1,1,1,20000,4,4,8,1600,2744
7582,2,9,6,4,3,-4,1,-4,2,5,6,9,6,4,3,-4,1,-4,2,4,6,1400,0
7583,1,3,3,2,8,2,1,30000,1,3,7,3,3,2,8,2,1,25000,2,3,5,2078,-3
7584,2,9,3,2,1,1,1,35000,2,6,8,4,3,2,3,1,1,25000,2,6,8,1486,2431
7585,1,9,2,2,2,-4,1,24000,2,3,7,4,3,2,1,-4,1,28000,2,5,6,1880,2661
7586,2,3,4,2,2,-4,1,-4,4,4,10,3,3,2,2,-4,1,-4,3,1,10,0,0
7587,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7588,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7589,1,10,2,3,3,-4,1,42000,2,6,5,5,1,3,6,-4,1,51227,2,6,5,0,0
7590,2,5,2,3,1,-4,0,9000,2,6,8,5,2,3,1,-4,0,9000,2,4,8,1330,1515
7591,2,6,2,4,3,-4,1,50000,1,6,7,6,2,4,3,-4,1,-4,1,6,7,48,1413
7592,2,4,2,2,2,-4,1,30000,2,4,7,10,3,2,1,-4,0,20000,2,5,7,0,0
7593,2,4,3,2,6,2,1,47000,2,6,7,4,3,2,6,2,1,46000,3,6,6,2080,2120
7594,1,10,2,2,2,-4,1,12255,2,6,6,11,2,4,2,-4,1,12006,2,6,5,1300,2127
7595,1,6,2,4,2,-4,1,10000,2,6,8,6,2,4,2,-4,1,7648,3,6,5,1204,3035
7596,1,1,5,0,1,2,1,39000,3,4,8,1,5,0,1,2,1,38000,3,3,8,2080,2040
7597,1,4,3,2,2,-4,1,50000,1,4,6,4,3,2,2,-4,1,40000,1,3,8,2455,2123
7598,2,3,9,2,3,-4,1,14000,2,4,7,3,9,2,3,-4,1,15000,2,3,8,1370,1600
7599,1,4,9,2,2,-4,1,10000,1,6,7,4,9,2,2,-4,1,16000,3,6,7,1456,2464
7600,1,2,4,1,2,0,1,8000,2,3,6,2,4,1,2,0,1,-4,3,4,6,378,1520
7601,2,9,2,2,2,-4,1,20000,2,6,4,9,1,2,2,-4,0,25000,2,6,5,1300,1281
7602,1,4,6,2,2,-4,0,-4,1,4,8,4,1,2,2,-4,1,-4,1,4,8,0,0
7603,2,6,1,4,2,-4,1,63000,2,5,8,6,2,4,2,-4,1,50000,2,6,8,1476,1908
7604,1,1,1,0,2,0,1,6000,1,6,2,1,3,0,1,0,0,-4,1,3,4,880,1196
7605,2,2,2,1,4,1,0,10000,2,2,8,2,3,1,3,1,0,-2,3,2,8,1722,240
7606,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0
7607,1,3,4,2,3,2,1,42000,3,3,8,9,4,2,3,2,1,-4,3,6,7,1600,200
7608,2,4,1,2,2,-4,2,-4,2,1,8,4,1,2,2,-4,2,-4,2,1,7,0,0
7609,2,3,5,2,10,1,1,-2,3,2,8,3,6,2,3,1,1,4500,3,6,7,498,411
7610,2,3,3,2,3,1,1,-4,2,4,6,3,3,2,3,1,1,-4,2,3,6,0,0
7611,2,2,5,1,-3,4,1,9000,1,2,9,2,5,1,-3,4,1,-2,3,2,6,2128,3124
7612,2,2,2,1,2,1,1,-4,4,4,5,2,2,1,2,1,1,-4,3,4,6,0,1536
7613,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3120,3180
7614,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,480,-4
7615,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2470,1900
7616,2,6,2,4,1,-4,1,45000,1,6,7,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2080,360
7617,2,1,6,0,1,2,1,15000,3,5,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1820,1923
7618,2,2,2,1,2,1,1,-4,1,1,12,2,2,1,2,1,1,-4,1,1,11,0,1180
7619,2,3,2,2,2,1,1,-4,2,1,10,3,2,2,2,1,1,-4,3,6,8,0,0
7620,1,4,2,2,1,-4,1,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2444,2452
7621,1,6,3,4,2,-4,1,65000,3,6,7,6,2,4,2,-4,1,85000,2,6,6,840,2650
7622,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7623,2,7,1,7,2,-4,1,58000,2,6,8,7,1,7,2,-4,1,80000,2,6,8,2025,1855
7624,1,3,4,2,3,-4,1,-4,3,1,8,3,2,2,8,-4,1,-4,1,5,-2,0,0
7625,2,2,4,1,2,2,1,-4,1,1,12,2,4,1,2,3,1,-4,1,1,8,1950,904
7626,2,7,3,5,2,-4,1,45000,1,6,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2600,850
7627,1,2,6,1,-3,2,1,24000,1,1,8,2,4,1,3,2,1,-2,1,1,8,2080,2216
7628,2,6,1,4,2,-4,1,-2,2,6,6,11,2,4,2,-4,1,70000,1,6,6,2496,2552
7629,1,2,4,1,1,2,1,7000,3,5,8,2,4,1,1,2,1,500,2,4,8,2120,2120
7630,1,2,8,1,3,6,1,0,2,2,4,2,8,1,3,6,1,-4,3,1,8,120,560
7631,1,-3,2,0,1,0,1,-4,2,1,7,4,2,1,1,0,1,-2,3,3,5,0,198
7632,2,-3,3,-3,2,0,1,3600,1,2,8,-3,2,-3,2,1,1,-4,1,4,8,-3,-3
7633,2,5,3,3,8,2,0,30000,2,4,4,10,3,3,8,2,0,55000,3,6,7,-3,2029
7634,2,10,3,3,2,2,1,-4,1,6,8,10,3,3,2,2,1,-4,1,6,7,0,0
7635,2,3,4,2,2,3,1,-4,2,6,9,3,4,2,2,3,1,-4,1,6,8,0,0
7636,2,5,4,3,2,-4,1,38000,1,5,6,10,1,3,2,-4,1,45000,1,6,6,2344,2260
7637,2,5,4,3,2,2,1,29000,2,6,6,5,3,3,2,2,1,31000,2,6,6,2120,1980
7638,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7639,2,6,4,4,2,3,1,10000,3,3,8,6,4,4,2,3,1,7000,3,6,8,0,2000
7640,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,2,0,2,0,1,-4,2,1,8,0,0
7641,1,6,4,4,3,2,1,51000,2,6,6,6,4,4,3,2,1,52500,2,6,6,2747,2725
7642,1,9,5,2,1,-4,1,-2,1,3,5,4,5,2,1,-4,1,11000,1,4,6,-3,-3
7643,1,4,2,2,2,-4,1,-2,3,5,8,4,2,2,2,-4,1,-2,4,6,7,2264,680
7644,2,3,5,2,2,1,1,-2,3,2,10,3,4,2,2,2,1,-4,2,6,8,30,0
7645,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,3,2,2,0,0,18000,3,6,6,2080,2190
7646,2,9,3,2,2,2,1,-2,2,4,4,9,3,2,2,2,1,-2,3,3,8,468,930
7647,2,3,3,2,2,1,1,20000,2,4,5,3,3,2,2,1,1,28000,2,6,4,1990,2140
7648,1,3,1,2,2,-4,1,-4,3,1,7,3,2,2,2,-4,1,-4,4,1,12,0,0
7649,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2080,2120
7650,2,7,3,5,2,-4,1,45000,1,6,8,7,2,5,3,-4,1,40000,1,6,8,2600,2026
7651,1,4,1,2,2,-4,1,30000,2,6,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2080,2050
7652,2,5,3,3,3,1,1,11000,3,4,6,5,3,3,3,1,1,-4,2,3,10,108,0
7653,2,10,6,2,2,1,1,10000,2,6,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,824,1768
7654,2,10,5,3,4,0,1,-4,3,6,4,10,5,3,4,0,1,-4,3,5,6,0,1280
7655,2,3,5,2,2,1,1,800,3,3,7,3,5,2,2,1,1,22000,2,4,7,2120,1090
7656,1,4,4,2,10,2,1,5000,3,4,7,4,4,2,10,2,1,30000,2,6,6,3635,2466
7657,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,10,1,3,2,-4,1,28000,1,6,7,0,0
7658,1,4,1,2,4,0,0,-4,3,1,8,4,1,2,4,0,0,-4,2,1,7,0,864
7659,2,9,10,2,2,5,1,-4,4,6,5,4,9,2,2,5,1,-4,4,6,5,0,0
7660,1,3,7,2,1,2,1,19000,4,4,6,3,7,2,3,2,1,21000,4,4,6,2550,2210
7661,1,3,7,2,2,-4,1,-4,3,6,8,3,8,2,2,-4,1,-4,3,6,3,0,0
7662,2,2,4,1,1,2,0,-4,2,2,9,2,5,1,1,3,0,-4,2,6,8,875,0
7663,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,3,1,3,1,1,-4,2,3,7,0,3384
7664,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7665,2,5,4,3,1,2,0,35000,5,1,8,5,7,3,3,3,1,32000,3,3,6,2816,2120
7666,2,9,3,2,8,2,0,25000,2,4,5,9,3,2,8,2,0,23000,2,6,4,1660,1320
7667,1,4,1,2,2,-4,1,47000,1,6,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2304,3021
7668,2,3,4,2,2,3,1,-2,2,3,8,3,4,2,2,3,1,-4,3,3,8,0,0
7669,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7670,1,2,3,1,1,1,1,-4,4,6,8,2,4,1,1,2,1,38000,1,6,5,2298,2496
7671,2,4,7,2,2,6,1,-4,3,6,7,4,8,2,1,6,1,-4,3,5,6,0,0
7672,1,3,2,2,2,0,1,-4,4,6,4,3,2,2,2,0,1,-4,2,6,4,0,0
7673,1,1,3,0,2,-4,1,-2,2,4,3,1,1,0,2,-4,0,-4,2,1,7,0,0
7674,1,2,4,1,3,2,1,17000,3,1,5,2,5,1,3,2,1,17000,3,1,6,1820,1403
7675,1,2,3,1,2,0,1,-4,4,1,7,2,3,1,1,1,1,3300,4,6,4,1008,0
7676,1,2,2,1,2,0,1,-2,3,6,8,2,4,1,1,2,1,-2,2,1,8,0,2496
7677,1,2,4,1,1,2,1,-4,1,3,6,2,4,1,1,2,1,-2,2,1,4,1480,1680
7678,1,3,4,2,2,-4,1,15000,1,1,8,3,1,2,2,-4,1,30000,3,6,6,989,1119
7680,1,3,6,2,3,1,1,46400,4,6,9,3,6,2,3,1,1,45000,3,6,6,1178,2560
7681,2,2,1,1,6,-4,1,0,2,3,8,2,1,1,6,-4,1,-2,1,6,8,0,732
7682,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,360,1060
7683,2,10,5,3,3,3,1,-4,1,5,6,5,5,3,3,3,1,8000,1,4,6,396,1924
7684,2,3,3,2,2,-4,1,-4,3,3,12,3,3,2,2,-4,1,-4,3,6,10,0,0
7685,2,7,3,5,3,1,1,42700,3,6,7,7,4,5,3,2,1,43500,1,6,7,2080,1720
7686,2,11,1,4,2,-4,1,10624,2,6,5,11,1,4,2,-4,0,17000,1,6,6,1024,1960
7687,2,11,4,4,3,2,1,-4,4,5,6,11,4,4,3,2,1,-4,4,6,7,0,1560
7688,2,4,4,2,2,3,1,20000,2,6,5,4,4,2,2,3,1,18000,2,6,4,1840,2120
7689,2,7,4,5,3,2,1,-2,1,6,7,7,4,5,3,2,1,-2,1,6,8,1480,2120
7690,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4
7691,1,4,2,2,2,-4,1,18000,2,6,8,4,2,2,2,-4,1,-4,2,3,8,1360,0
7692,2,4,5,1,2,4,1,-4,3,3,8,4,6,1,2,4,1,-4,2,5,8,780,306
7693,1,4,6,2,1,2,1,55000,3,3,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3176,5300
7694,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2080,2120
7695,2,1,2,0,6,1,1,18000,2,2,6,1,2,0,6,1,1,18000,2,4,6,2080,1968
7696,1,6,1,4,2,-4,1,34000,4,6,6,6,1,4,2,-4,1,45000,3,6,6,3072,2980
7697,2,6,1,4,2,-4,1,34000,1,6,6,11,1,4,2,-4,1,35500,3,5,6,2080,2120
7698,2,4,2,1,2,1,1,12000,4,2,6,4,2,1,2,1,1,-2,4,1,7,1510,1325
7699,1,5,5,3,1,1,1,40000,3,6,9,5,6,3,1,2,1,12000,3,6,6,2080,2120
7700,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,1,1,2,0,1,-2,1,1,10,1890,0
7701,2,1,3,0,3,1,1,-4,1,4,8,1,1,0,4,0,1,-4,3,1,8,0,0
